sample_name,abdominal,caudal,img_name,crosses,plates,wells
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA2,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A2.tif,95-1_Male_x_129-1_Female,plate2,A2
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA3,13,18,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A3.tif,95-1_Male_x_129-1_Female,plate2,A3
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA4_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA4,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A4.tif,95-1_Male_x_129-1_Female,plate2,A4
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA5,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A5.tif,95-1_Male_x_129-1_Female,plate2,A5
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA6_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA6,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A6.tif,95-1_Male_x_129-1_Female,plate2,A6
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA7_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA7,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A7.tif,95-1_Male_x_129-1_Female,plate2,A7
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA8_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA8,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A8.tif,95-1_Male_x_129-1_Female,plate2,A8
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA9_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCA9,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_A9.tif,95-1_Male_x_129-1_Female,plate2,A9
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB1_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB1,13,18,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B1.tif,95-1_Male_x_129-1_Female,plate2,B1
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB10_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB10,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B10.tif,95-1_Male_x_129-1_Female,plate2,B10
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB11_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB11,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B11.tif,95-1_Male_x_129-1_Female,plate2,B11
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB12_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB12,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B12.tif,95-1_Male_x_129-1_Female,plate2,B12
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB2,12,18,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B2.tif,95-1_Male_x_129-1_Female,plate2,B2
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB3,12,16,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B3.tif,95-1_Male_x_129-1_Female,plate2,B3
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB4_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB4,13,18,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B4.tif,95-1_Male_x_129-1_Female,plate2,B4
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB5,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B5.tif,95-1_Male_x_129-1_Female,plate2,B5
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB6_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB6,13,18,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B6.tif,95-1_Male_x_129-1_Female,plate2,B6
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB7_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB7,13,18,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B7.tif,95-1_Male_x_129-1_Female,plate2,B7
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB8_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB8,12,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B8.tif,95-1_Male_x_129-1_Female,plate2,B8
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB9_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCB9,12,16,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_B9.tif,95-1_Male_x_129-1_Female,plate2,B9
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC1_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC1,13,16,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C1.tif,95-1_Male_x_129-1_Female,plate2,C1
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC10_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC10,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C10.tif,95-1_Male_x_129-1_Female,plate2,C10
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC11_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC11,13,16,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C11.tif,95-1_Male_x_129-1_Female,plate2,C11
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC12_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC12,13,18,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C12.tif,95-1_Male_x_129-1_Female,plate2,C12
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC2,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C2.tif,95-1_Male_x_129-1_Female,plate2,C2
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC3,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C3.tif,95-1_Male_x_129-1_Female,plate2,C3
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC4_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC4,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C4.tif,95-1_Male_x_129-1_Female,plate2,C4
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC5,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C5.tif,95-1_Male_x_129-1_Female,plate2,C5
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC6_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC6,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C6.tif,95-1_Male_x_129-1_Female,plate2,C6
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC7_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC7,13,18,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C7.tif,95-1_Male_x_129-1_Female,plate2,C7
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC8_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC8,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C8.tif,95-1_Male_x_129-1_Female,plate2,C8
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC9_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCC9,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_C9.tif,95-1_Male_x_129-1_Female,plate2,C9
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD1_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD1,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_D1.tif,95-1_Male_x_129-1_Female,plate2,D1
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD10_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD10,13,16,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_D10.tif,95-1_Female_x_129-1_Male,plate2,D10
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD11_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD11,13,16,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_D11.tif,95-1_Female_x_129-1_Male,plate2,D11
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD12_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD12,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_D12.tif,95-1_Female_x_129-1_Male,plate2,D12
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD3,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_D3.tif,95-1_Male_x_129-1_Female,plate2,D3
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD4_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD4,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_D4.tif,95-1_Male_x_129-1_Female,plate2,D4
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD5,13,17,PLATE 2 F2 VC_Male 95-1 F14 x Female 129-1 F14_D5.tif,95-1_Male_x_129-1_Female,plate2,D5
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD6_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD6,13,16,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_D6.tif,95-1_Female_x_129-1_Male,plate2,D6
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD7_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD7,12,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_D7.tif,95-1_Female_x_129-1_Male,plate2,D7
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD8_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCD8,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_D8.tif,95-1_Female_x_129-1_Male,plate2,D8
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE1_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE1,13,18,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_E1.tif,95-1_Female_x_129-1_Male,plate2,E1
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE10_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE10,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_E10.tif,95-1_Female_x_129-1_Male,plate2,E10
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE11_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE11,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_E11.tif,95-1_Female_x_129-1_Male,plate2,E11
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE12_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE12,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_E12.tif,95-1_Female_x_129-1_Male,plate2,E12
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE2,13,16,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_E2.tif,95-1_Female_x_129-1_Male,plate2,E2
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE3,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_E3.tif,95-1_Female_x_129-1_Male,plate2,E3
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE4_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE4,13,16,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_E4.tif,95-1_Female_x_129-1_Male,plate2,E4
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE5,12,18,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_E5.tif,95-1_Female_x_129-1_Male,plate2,E5
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE7_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE7,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_E7.tif,95-1_Female_x_129-1_Male,plate2,E7
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE8_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE8,13,16,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_E8.tif,95-1_Female_x_129-1_Male,plate2,E8
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE9_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCE9,13,16,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_E9.tif,95-1_Female_x_129-1_Male,plate2,E9
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF1_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF1,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_F1.tif,95-1_Female_x_129-1_Male,plate2,F1
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF10_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF10,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_F10.tif,95-1_Female_x_129-1_Male,plate2,F10
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF11_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF11,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_F11.tif,95-1_Female_x_129-1_Male,plate2,F11
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF12_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF12,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_F12.tif,95-1_Female_x_129-1_Male,plate2,F12
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF2,13,18,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_F2.tif,95-1_Female_x_129-1_Male,plate2,F2
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF4_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF4,13,18,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_F4.tif,95-1_Female_x_129-1_Male,plate2,F4
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF5,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_F5.tif,95-1_Female_x_129-1_Male,plate2,F5
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF6_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF6,13,18,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_F6.tif,95-1_Female_x_129-1_Male,plate2,F6
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF7_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF7,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_F7.tif,95-1_Female_x_129-1_Male,plate2,F7
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF8_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF8,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_F8.tif,95-1_Female_x_129-1_Male,plate2,F8
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF9_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCF9,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_F9.tif,95-1_Female_x_129-1_Male,plate2,F9
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG1_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG1,13,18,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_G1.tif,95-1_Female_x_129-1_Male,plate2,G1
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG10_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG10,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_G10.tif,95-1_Female_x_129-1_Male,plate2,G10
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG11_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG11,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_G11.tif,95-1_Female_x_129-1_Male,plate2,G11
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG12_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG12,13,18,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_G12.tif,95-1_Female_x_129-1_Male,plate2,G12
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG2,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_G2.tif,95-1_Female_x_129-1_Male,plate2,G2
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG3,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_G3.tif,95-1_Female_x_129-1_Male,plate2,G3
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG4_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG4,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_G4.tif,95-1_Female_x_129-1_Male,plate2,G4
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG5,13,18,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_G5.tif,95-1_Female_x_129-1_Male,plate2,G5
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG6_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG6,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_G6.tif,95-1_Female_x_129-1_Male,plate2,G6
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG7_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG7,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_G7.tif,95-1_Female_x_129-1_Male,plate2,G7
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG8_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG8,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_G8.tif,95-1_Female_x_129-1_Male,plate2,G8
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG9_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCG9,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_G9.tif,95-1_Female_x_129-1_Male,plate2,G9
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH1_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH1,13,18,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_H1.tif,95-1_Female_x_129-1_Male,plate2,H1
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH11_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH11,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_H11.tif,95-1_Female_x_129-1_Male,plate2,H11
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH12_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH12,13,18,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_H12.tif,95-1_Female_x_129-1_Male,plate2,H12
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH2_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH2,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_H2.tif,95-1_Female_x_129-1_Male,plate2,H2
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH3_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH3,13,17,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_H3.tif,95-1_Female_x_129-1_Male,plate2,H3
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH4_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH4,13,18,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_H4.tif,95-1_Female_x_129-1_Male,plate2,H4
AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH5_AAAVWMLHV_Pool1-4F2_VC_22s004612-1-1_Loosli_lane1Plate2F2VCH5,13,18,PLATE 2 F2 VC_Female 95-1 F14 x Male 129-1 F14_H5.tif,95-1_Female_x_129-1_Male,plate2,H5
